700,G2740920000103,274092001712,2740920000103
701,G2742330000303,274233001783,2742330000303
702,G2707110000103,270711000279,2707110000103
703,G2741060000103,274106001723,2741060000103
704,G2744070000403,274407001821,2744070000403
705,G2738190201303,273819001665,2738190201303
706,G2738190200903,273819001659,2738190200903
707,G2738190201003,273819003004,2738190201003
708,G2738190200603,273819001657,2738190200603
709,G2738190201103,273819001663,2738190201103
710,G2712270200903,271227000599,2712270200903
711,G2723850100403,272385002182,2723850100403
712,G2723850101203,272385002665,2723850101203
713,G2723850100803,272385001169,2723850100803
714,G2718750000203,271875000868,2718750000203
715,G2738190200103,273819001654,2738190200103
716,G2733810201503,273381002306,2733810201503
717,G2738190200403,273819001655,2738190200403
718,G2738190200803,273819001658,2738190200803
719,G2738190201203,270014602736,2738190201203
720,G2738190201203,273819001657,2738190201203
721,G2733810202103,273381001548,2733810202103
722,G2733810001203,273381001546,2733810001203
723,G2733810200403,273381002304,2733810200403
724,G2733810201903,273381003103,2733810201903
725,G2733810201803,273381001545,2733810201803
726,G2733810201703,273381001544,2733810201703
727,G2733810201203,273381002305,2733810201203
728,G2733810000503,273381001538,2733810000503
729,G2733810200903,273381003169,2733810200903
730,G2738190200503,273819001656,2738190200503
731,G2733810002103,273381003198,2733810002103
732,G2733810201303,273381001540,2733810201303
733,G2733810200103,273381001537,2733810200103
734,G2718090000103,271809000835,2718090000103
735,G2744070200703,274407001829,2744070200703
736,G2744070100603,274407001822,2744070100603
737,G2744070100803,274407001827,2744070100803
738,G2744070200503,274407001824,2744070200503
739,G2707200200403,270720000287,2707200200403
740,G2733790100603,273379003673,2733790100603
741,G2733790100703,273379000032,2733790100703
742,G2707200200603,270720000283,2707200200603
743,G2733790000703,273379004187,2733790000703
744,G2718810000103,271881000885,2718810000103
745,G2707200200503,270720004186,2707200200503
746,G2721390000403,272139001837,2721390000403
747,G2707200200703,270720001875,2707200200703
